dataset,label,language_code,file_path,generator_id,speaker_id,gender,age_group,duration
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001714.flac,,S4258039500350181,Female,18-30,8.512
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001715.flac,,S4258039500350181,Female,18-30,5.824
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001716.flac,,S4256004500330528,Female,18-30,1.874
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001717.flac,,S4259739600353662,Female,30-45,26.043
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001718.flac,,S4259739600353662,Female,30-45,17.817
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001719.flac,,S4259739600353662,Female,30-45,26.848
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001720.flac,,S4259767700366891,Female,18-30,3.547
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001721.flac,,S4257806400328205,Female,18-30,14.551
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001722.flac,,S4257806400328205,Female,18-30,23.296
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001723.flac,,S4257806400328205,Female,18-30,27.432
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001724.flac,,S4257806400328205,Female,18-30,19.351
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001725.flac,,S4257806400328205,Female,18-30,22.816
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001726.flac,,S4257806400328205,Female,18-30,29.919
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001727.flac,,S4257806400328205,Female,18-30,16.864
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001728.flac,,S4257806400328205,Female,18-30,20.226
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001729.flac,,S4258825300368271,Male,18-30,6.4
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001730.flac,,S4258825300368271,Male,18-30,10.145
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001731.flac,,S4258825300368271,Male,18-30,2.465
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001732.flac,,S4258825300368271,Male,18-30,1.6960000000000002
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001733.flac,,S4258825300368271,Male,18-30,2.273
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001734.flac,,S4258825300368271,Male,18-30,1.12
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001735.flac,,S4258825300368271,Male,18-30,8.03
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001736.flac,,S4258825300368271,Male,18-30,6.302
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001737.flac,,S4258825300368271,Male,18-30,1.5030000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001738.flac,,S4258825300368271,Male,18-30,4.384
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001739.flac,,S4258825300368271,Male,18-30,6.399
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001740.flac,,S4258825300368271,Male,18-30,5.152
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001741.flac,,S4258825300368271,Male,18-30,6.88
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001742.flac,,S4258825300368271,Male,18-30,2.847
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001743.flac,,S4258825300368271,Male,18-30,2.464
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001744.flac,,S4259162700355902,Female,45-60,7.072
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001745.flac,,S4259162700355902,Female,45-60,5.92
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001746.flac,,S4259162700355902,Female,45-60,6.015
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001747.flac,,S4259162700355902,Female,45-60,12.833
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001748.flac,,S4259162700355902,Female,45-60,20.226
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001749.flac,,S4259162700355902,Female,45-60,2.174
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001750.flac,,S4258060500350903,Female,30-45,16.959
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001751.flac,,S4258060500350903,Female,30-45,11.105
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001752.flac,,S4258060500350903,Female,30-45,14.273
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001753.flac,,S4258060500350903,Female,30-45,14.281
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001754.flac,,S4258481900331388,Female,30-45,7.627
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001755.flac,,S4259500400391650,Female,30-45,4.927
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001756.flac,,S4259158000310233,Male,60+,7.071
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001757.flac,,S4259158000310233,Male,60+,13.409
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001758.flac,,S4259158000310233,Male,60+,11.489
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001759.flac,,S4259158000310233,Male,60+,6.976
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001760.flac,,S4259158000310233,Male,60+,18.495
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001761.flac,,S4259158000310233,Male,60+,15.521
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001762.flac,,S4259158000310233,Male,60+,1.059
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001763.flac,,S4259158000310233,Male,60+,13.791
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001764.flac,,S4259158000310233,Male,60+,7.026
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001765.flac,,S4257323800337518,Male,18-30,1.282
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001766.flac,,S4259759100353049,Male,45-60,5.248
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001767.flac,,S4259759100353049,Male,45-60,9.826
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001768.flac,,S4259612600366126,Male,30-45,8.711
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001769.flac,,S4258714400334459,Male,18-30,6.879
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001770.flac,,S4258714400334459,Male,18-30,6.974
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001771.flac,,S4258714400334459,Male,18-30,12.543
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001772.flac,,S4258714400334459,Male,18-30,24.45
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001773.flac,,S4258714400334459,Male,18-30,17.248
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001774.flac,,S4258714400334459,Male,18-30,9.375
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001775.flac,,S4258714400334459,Male,18-30,11.488
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001776.flac,,S4258714400334459,Male,18-30,6.594
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001777.flac,,S4258714400334459,Male,18-30,17.438
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001778.flac,,S4258714400334459,Male,18-30,6.111
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001779.flac,,S4258714400334459,Male,18-30,5.25
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001780.flac,,S4258714400334459,Male,18-30,5.635
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001781.flac,,S4259910500343160,Female,60+,3.013
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001782.flac,,S4259910500343160,Female,60+,0.9470624999999999
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001783.flac,,S4259910500343160,Female,60+,8.123
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001784.flac,,S4259910500343160,Female,60+,1.021
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001785.flac,,S4259910500343160,Female,60+,1.189
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001786.flac,,S4259910500343160,Female,60+,0.737
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001787.flac,,S4259910500343160,Female,60+,10.357
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001788.flac,,S4259910500343160,Female,60+,4.07
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001789.flac,,S4259910500343160,Female,60+,1.6280000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001790.flac,,S4259910500343160,Female,60+,0.735
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001791.flac,,S4259910500343160,Female,60+,0.792
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001792.flac,,S4259910500343160,Female,60+,4.97
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001793.flac,,S4259910500343160,Female,60+,9.855
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001794.flac,,S4259910500343160,Female,60+,11.511
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001795.flac,,S4259910500343160,Female,60+,3.653
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001796.flac,,S4259910500343160,Female,60+,1.5779999999999998
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001797.flac,,S4259074500375002,Male,60+,5.809
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001798.flac,,S4259812200351272,Male,45-60,19.927
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001799.flac,,S4257970400395219,Female,30-45,1.62
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001800.flac,,S4259946000332036,Female,30-45,20.032
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001801.flac,,S4259946000332036,Female,30-45,25.409
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001802.flac,,S4259946000332036,Female,30-45,24.575
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001803.flac,,S4259962800340498,Male,60+,0.927
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001804.flac,,S4259962800340498,Male,60+,3.423
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001805.flac,,S4259962800340498,Male,60+,5.345
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001806.flac,,S4259962800340498,Male,60+,1.8860000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001807.flac,,S4259962800340498,Male,60+,7.168
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001808.flac,,S4259962800340498,Male,60+,6.88
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001809.flac,,S4259962800340498,Male,60+,4.287
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001810.flac,,S4259962800340498,Male,60+,0.448
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001811.flac,,S4259962800340498,Male,60+,7.457
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001812.flac,,S4259962800340498,Male,60+,1.792
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001813.flac,,S4259962800340498,Male,60+,4.574
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001814.flac,,S4259962800340498,Male,60+,4.672
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001815.flac,,S4259962800340498,Male,60+,4.288
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001816.flac,,S4259962800340498,Male,60+,1.408
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001817.flac,,S4259962800340498,Male,60+,5.633
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001818.flac,,S4259962800340498,Male,60+,12.352
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001819.flac,,S4259962800340498,Male,60+,11.199
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001820.flac,,S4259962800340498,Male,60+,3.521
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001821.flac,,S4259962800340498,Male,60+,0.542
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001822.flac,,S4259962800340498,Male,60+,0.928
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001823.flac,,S4259962800340498,Male,60+,0.451
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001824.flac,,S4259155700368424,Female,45-60,12.158
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001825.flac,,S4258756800304213,Male,60+,15.07
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001826.flac,,S4258489300331126,Female,45-60,8.704
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001827.flac,,S4258489300331126,Female,45-60,6.786
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001828.flac,,S4258489300331126,Female,45-60,6.209
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001829.flac,,S4258489300331126,Female,45-60,5.823
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001830.flac,,S4258489300331126,Female,45-60,8.992
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001831.flac,,S4258489300331126,Female,45-60,10.72
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001832.flac,,S4258489300331126,Female,45-60,7.263
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001833.flac,,S4258489300331126,Female,45-60,16.191
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001834.flac,,S4258489300331126,Female,45-60,8.033
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001835.flac,,S4258489300331126,Female,45-60,11.97
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001836.flac,,S4258866500366258,Female,30-45,18.636
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001837.flac,,S4258721300398369,Female,30-45,7.167
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001838.flac,,S4258721300398369,Female,30-45,11.776
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001839.flac,,S4258721300398369,Female,30-45,5.439
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001840.flac,,S4258721300398369,Female,30-45,9.185
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001841.flac,,S4258721300398369,Female,30-45,13.024
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001842.flac,,S4258721300398369,Female,30-45,7.457
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001843.flac,,S4258721300398369,Female,30-45,6.496
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001844.flac,,S4258721300398369,Female,30-45,9.088
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001845.flac,,S4258721300398369,Female,30-45,16.48
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001846.flac,,S4258721300398369,Female,30-45,7.167
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001847.flac,,S4256034000332211,Female,45-60,8.825
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001848.flac,,S4259507600350738,Male,30-45,23.849
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001849.flac,,S4257815300336456,Male,30-45,3.044
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001850.flac,,S4258326100369621,Female,30-45,22.258
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001851.flac,,S4258195400399607,Male,18-30,6.4
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001852.flac,,S4258195400399607,Male,18-30,7.073
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001853.flac,,S4258195400399607,Male,18-30,10.142
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001854.flac,,S4258195400399607,Male,18-30,0.8320000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001855.flac,,S4258195400399607,Male,18-30,5.921
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001856.flac,,S4258195400399607,Male,18-30,16.0
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001857.flac,,S4258195400399607,Male,18-30,8.415
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001858.flac,,S4258195400399607,Male,18-30,13.792
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001859.flac,,S4258195400399607,Male,18-30,10.048
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001860.flac,,S4258195400399607,Male,18-30,10.047
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001861.flac,,S4258195400399607,Male,18-30,13.987
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001862.flac,,S4258195400399607,Male,18-30,16.767
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001863.flac,,S4258195400399607,Male,18-30,9.28
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001864.flac,,S4258195400399607,Male,18-30,9.665
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001865.flac,,S4258195400399607,Male,18-30,5.247
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001866.flac,,S4258195400399607,Male,18-30,9.379
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001867.flac,,S4258195400399607,Male,18-30,8.225
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001868.flac,,S4258195400399607,Male,18-30,11.874
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001869.flac,,S4258195400399607,Male,18-30,10.62
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001870.flac,,S4258195400399607,Male,18-30,6.399
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001871.flac,,S4258195400399607,Male,18-30,7.264
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001872.flac,,S4258195400399607,Male,18-30,19.166
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001873.flac,,S4258195400399607,Male,18-30,18.017
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001874.flac,,S4256045200339974,Male,45-60,4.768
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001875.flac,,S4259548900350949,Female,45-60,22.145
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001876.flac,,S4259548900350949,Female,45-60,4.48
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001877.flac,,S4259548900350949,Female,45-60,7.551
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001878.flac,,S4259548900350949,Female,45-60,5.537
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001879.flac,,S4259548900350949,Female,45-60,18.11
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001880.flac,,S4259548900350949,Female,45-60,10.527
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001881.flac,,S4259548900350949,Female,45-60,8.225
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001882.flac,,S4259548900350949,Female,45-60,5.438
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001883.flac,,S4259548900350949,Female,45-60,8.706
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001884.flac,,S4259548900350949,Female,45-60,16.67
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001885.flac,,S4259548900350949,Female,45-60,8.61
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001886.flac,,S4259402800337725,Female,45-60,0.5640000000000001
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001887.flac,,S4256054600332711,Female,18-30,1.085
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001888.flac,,S4259140700355866,Female,30-45,0.972
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001889.flac,,S4258217800311013,Female,30-45,16.479
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001890.flac,,S4258217800311013,Female,30-45,19.841
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001891.flac,,S4258217800311013,Female,30-45,11.872
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001892.flac,,S4258217800311013,Female,30-45,19.84
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001893.flac,,S4258217800311013,Female,30-45,9.857
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001894.flac,,S4258217800311013,Female,30-45,17.92
indicvoices,bona_fide,te,datasets/raw/indicvoices/te/te_001895.flac,,S4258217800311013,Female,30-45,25.791
